,Unnamed: 0,observationID,deploymentID,sequenceID,sequence_index,mediaID,taxonID,scientificName,bbox,site,count,countNew,human
3809,11660,2cb4c580-51b7-4602-a89f-319f9d2ff400,835113fe-3461-4e1d-bcd8-bc867eb00fc9,bc1076f5-57fb-4d27-a584-5207cb3fcb46,9,25e2000a-ae56-46ab-95ea-fbf3560b2236,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3810,11843,07e8a0e7-6e4c-4d04-9d6b-04bf5c20a85d,835113fe-3461-4e1d-bcd8-bc867eb00fc9,4f06706c-d4da-45b6-b29f-ed1a82e04212,0,bbce8209-d609-486b-b3ca-c473a32f0053,6MB3T,Homo sapiens,"[169.07179260253906, 0.0, 527.6198120117188, 179.33590698242188]",ARTIS,1.0,,1
3811,11843,07e8a0e7-6e4c-4d04-9d6b-04bf5c20a85d,835113fe-3461-4e1d-bcd8-bc867eb00fc9,4f06706c-d4da-45b6-b29f-ed1a82e04212,1,bf2b7b49-c973-45d3-b67b-0a41c1bb417f,6MB3T,Homo sapiens,"[428.437255859375, 0.0, 584.610107421875, 173.62950134277344]",ARTIS,1.0,,1
3812,11843,07e8a0e7-6e4c-4d04-9d6b-04bf5c20a85d,835113fe-3461-4e1d-bcd8-bc867eb00fc9,4f06706c-d4da-45b6-b29f-ed1a82e04212,2,9805ead0-59f9-41fe-a7d2-f9430bd3d694,6MB3T,Homo sapiens,"[532.3213500976562, 0.46320343017578125, 638.7931518554688, 176.43112182617188]",ARTIS,1.0,,1
3813,11843,07e8a0e7-6e4c-4d04-9d6b-04bf5c20a85d,835113fe-3461-4e1d-bcd8-bc867eb00fc9,4f06706c-d4da-45b6-b29f-ed1a82e04212,3,d57d5f7a-f70c-46e3-80dd-8f503df596f1,6MB3T,Homo sapiens,"[383.523193359375, 0.0, 574.1292724609375, 180.66146850585938]",ARTIS,1.0,,1
3814,11843,07e8a0e7-6e4c-4d04-9d6b-04bf5c20a85d,835113fe-3461-4e1d-bcd8-bc867eb00fc9,4f06706c-d4da-45b6-b29f-ed1a82e04212,4,75a662fc-2b50-443d-8984-9442f7814fc9,6MB3T,Homo sapiens,"[81.34986114501953, 0.34722900390625, 239.97476196289062, 196.27003479003906]",ARTIS,1.0,,1
3815,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,0,0c635fa1-2d62-42b9-8f0c-0e3897356855,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3816,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,1,0d41c035-cb36-42a1-9a45-90ab15443556,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3817,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,2,3458903d-dfa4-4c3e-b2e1-d7df03cb0be0,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3818,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,3,07365366-aac8-4fee-b15f-f333d3f1cc05,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3819,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,4,b99d366b-7397-4a2b-832e-6b52c1020208,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3820,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,5,05232b2d-d635-46c5-ad40-2d53108bf290,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3821,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,6,a1aa69ac-c9b4-46a7-8f40-95fa39ea0894,6MB3T,Homo sapiens,,ARTIS,3.0,,0
3822,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,7,c610fb90-26f1-4099-9648-48e6f65c6576,6MB3T,Homo sapiens,,ARTIS,3.0,,0
3823,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,8,25cf0199-2e88-46aa-98de-e5df7a022aa1,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3824,11898,e14181e6-a95a-4213-8885-3141fda0766f,835113fe-3461-4e1d-bcd8-bc867eb00fc9,7f227811-f755-4dc2-8c8d-cc9724fbe47b,9,1bf725f0-e826-4945-a829-ad655686e3c1,6MB3T,Homo sapiens,,ARTIS,3.0,,1
3825,12010,090d2cd7-775b-4ea4-9a67-5e0739f904aa,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,bfc81f85-de54-41df-9a6f-9965c79a5277,0,d25aff70-afb3-4833-9581-67d3e409c005,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3826,12010,090d2cd7-775b-4ea4-9a67-5e0739f904aa,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,bfc81f85-de54-41df-9a6f-9965c79a5277,1,ed5e540f-9bcb-488a-b8ed-44d9e715553e,6MB3T,Homo sapiens,"[0.0, 168.59474182128906, 67.75321960449219, 251.44703674316406]",ARTIS,1.0,,0
3827,12010,090d2cd7-775b-4ea4-9a67-5e0739f904aa,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,bfc81f85-de54-41df-9a6f-9965c79a5277,2,d68f6657-8835-4056-8609-9f164ad11c1a,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3828,12010,090d2cd7-775b-4ea4-9a67-5e0739f904aa,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,bfc81f85-de54-41df-9a6f-9965c79a5277,3,1b4ffd54-8d2d-42f5-8294-3e9189d5e949,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3829,12010,090d2cd7-775b-4ea4-9a67-5e0739f904aa,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,bfc81f85-de54-41df-9a6f-9965c79a5277,4,be5b29e9-98e4-41bf-b5dd-a264e8f6c0ee,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3830,12011,659183d7-d271-4bba-9d45-c7fbb724bc10,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,70a529f7-c1c7-43f5-b856-326372b30bc4,0,62dc193f-293c-418d-8ac9-41e448c429fd,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3831,12011,659183d7-d271-4bba-9d45-c7fbb724bc10,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,70a529f7-c1c7-43f5-b856-326372b30bc4,1,b3221de4-95f3-42c6-9ee3-63f9520b0c19,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3832,12011,659183d7-d271-4bba-9d45-c7fbb724bc10,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,70a529f7-c1c7-43f5-b856-326372b30bc4,2,acba8504-d03a-4e00-bee6-31fd35b57ca2,6MB3T,Homo sapiens,"[0.0, 168.64071655273438, 60.557525634765625, 251.03944396972656]",ARTIS,1.0,,0
3833,12011,659183d7-d271-4bba-9d45-c7fbb724bc10,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,70a529f7-c1c7-43f5-b856-326372b30bc4,3,52ff971d-1a81-4154-9663-008ae6dd873f,6MB3T,Homo sapiens,"[4.747710704803467, 1.3112640380859375, 638.4500732421875, 466.92401123046875]",ARTIS,1.0,,1
3834,12011,659183d7-d271-4bba-9d45-c7fbb724bc10,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,70a529f7-c1c7-43f5-b856-326372b30bc4,4,259eb3ab-a6eb-4f26-b27e-a5954dcaa1c4,6MB3T,Homo sapiens,"[353.45465087890625, 2.7440948486328125, 638.1824340820312, 464.68304443359375]",ARTIS,1.0,,1
3835,12012,058906e9-a6f0-41e7-abc0-ccfd8f58056f,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,7db4d0b2-66e8-46a4-801b-5f342a5813f3,0,46056e26-79d9-44f6-97a9-e87ff4d82229,6MB3T,Homo sapiens,"[0.0, 167.48268127441406, 60.803489685058594, 251.52481079101562]",ARTIS,1.0,,1
3836,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,0,129d03f8-61e8-48fc-93f5-d49c850c1313,6MB3T,Homo sapiens,"[55.335723876953125, 4.2621002197265625, 640.0000610351562, 395.0404357910156]",ARTIS,1.0,,1
3837,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,1,14794722-1fcf-44bb-8a8b-9969054d3619,6MB3T,Homo sapiens,"[53.64129638671875, 4.2435150146484375, 638.5362548828125, 403.7025451660156]",ARTIS,1.0,,1
3838,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,2,453dea21-0525-4ad1-9c3e-226e4827ec30,6MB3T,Homo sapiens,"[57.244354248046875, 3.8131103515625, 639.5712280273438, 392.37811279296875]",ARTIS,1.0,,1
3839,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,3,c31b1d33-fde9-4589-94a6-f796d7ede8b9,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3840,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,4,0693b0a5-5323-402a-86ec-d3c4cfc10809,6MB3T,Homo sapiens,"[0.9917144775390625, 0.5888976454734802, 398.7794189453125, 458.4597473144531]",ARTIS,1.0,,1
3841,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,5,0a7bc4f5-f3a7-4a7a-aadf-bb94acfc6440,6MB3T,Homo sapiens,"[0.0, 2.149718999862671, 640.0000610351562, 476.63671875]",ARTIS,1.0,,1
3842,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,6,b76bfc57-26de-41c9-83ea-c92e1bc5e79a,6MB3T,Homo sapiens,"[0.0, 0.6909942626953125, 640.0000610351562, 470.81500244140625]",ARTIS,1.0,,1
3843,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,7,824766d5-aefa-4b54-97b8-484e34c009bd,6MB3T,Homo sapiens,"[0.647735595703125, 3.8101654052734375, 640.0000610351562, 476.3131103515625]",ARTIS,1.0,,1
3844,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,8,048ec633-95a0-41ca-ab8f-3f24f893f119,6MB3T,Homo sapiens,"[0.0, 1.949554443359375, 640.0000610351562, 468.1794738769531]",ARTIS,1.0,,1
3845,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,9,4d70c3e9-9e2d-4acc-a2bd-c07073c7ec51,6MB3T,Homo sapiens,"[0.0, 2.495239019393921, 640.0000610351562, 472.5552978515625]",ARTIS,1.0,,1
3846,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,10,f4ff5a08-1aba-43ef-b586-82db3385b287,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3847,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,11,bc2f485c-2d73-492a-9bf8-db1129619c95,6MB3T,Homo sapiens,"[0.0, 1.0617523193359375, 638.4925537109375, 472.5608215332031]",ARTIS,1.0,,1
3848,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,12,2aa080d8-9a7f-45ba-8ab2-1defde40f43b,6MB3T,Homo sapiens,"[0.0, 1.3018035888671875, 634.1565551757812, 472.5035400390625]",ARTIS,1.0,,1
3849,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,13,da4e4afd-675f-4061-ac47-fa7b50b7b291,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3850,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,14,ad677744-985f-4abd-967d-ba45cc365303,6MB3T,Homo sapiens,"[0.0, 1.72332763671875, 637.4625244140625, 473.479248046875]",ARTIS,1.0,,1
3851,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,15,f6d5851e-a88d-4983-95dd-5c23a48a2ed9,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3852,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,16,7895a5c6-c70d-4ca1-bb9b-7ab80f17546f,6MB3T,Homo sapiens,"[0.0, 1.2616270780563354, 640.0000610351562, 468.4785461425781]",ARTIS,1.0,,1
3853,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,17,04a6f213-b61a-470c-a204-6f4debaa61a6,6MB3T,Homo sapiens,"[0.0, 1.538665771484375, 640.0000610351562, 468.5968933105469]",ARTIS,1.0,,1
3854,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,18,52f7d4b1-7876-4d30-966a-1dd69e55dea9,6MB3T,Homo sapiens,"[0.0, 1.112289309501648, 640.0000610351562, 468.32330322265625]",ARTIS,1.0,,1
3855,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,19,c592909f-d051-4680-a9b5-e141f43c65cb,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3856,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,20,6e14d9de-311e-4de7-8ab3-57dad25b55ff,6MB3T,Homo sapiens,"[0.0, 2.3474881649017334, 640.0000610351562, 464.3309020996094]",ARTIS,1.0,,1
3857,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,21,3d0ccd5e-cc74-418e-b02a-26f62df41d7b,6MB3T,Homo sapiens,"[0.104705810546875, 1.7541656494140625, 640.0000610351562, 464.2136535644531]",ARTIS,1.0,,1
3858,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,22,16f92f06-96c8-48c0-b5a7-1386af617fb8,6MB3T,Homo sapiens,"[0.0, 2.378661870956421, 640.0000610351562, 464.2587890625]",ARTIS,1.0,,1
3859,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,23,5c9fecda-7db5-4d4f-8219-847f82cdb204,6MB3T,Homo sapiens,"[0.0, 0.703216552734375, 640.0000610351562, 464.8290710449219]",ARTIS,1.0,,1
3860,12049,96f7aae9-6021-4a9f-8490-d0c5adc6b027,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,723c69fd-fd00-406e-ab88-21efc7d22ce2,24,d6ceae50-b417-4817-9fc7-a4bd76467022,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3861,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,0,2d8d3561-32c5-40e3-90c9-d7501b11e05f,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3862,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,1,169715c4-d46a-4412-b007-e1a81aad2551,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3863,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,2,6607908e-0f48-45f6-9468-39c4490b717e,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3864,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,3,a690114d-cfa1-40cd-82d1-a56b4301830a,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3865,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,4,4e8ee8cf-392f-486f-b92a-56353df78a56,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3866,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,5,532b67c4-0eb8-48b4-8b41-c78a1b36b77a,6MB3T,Homo sapiens,"[466.9632873535156, 2.0377960205078125, 639.9976806640625, 468.70306396484375]",ARTIS,1.0,,1
3867,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,6,82c92f9d-49de-4d42-8079-f96551a0099f,6MB3T,Homo sapiens,"[457.75384521484375, 1.171462893486023, 639.0162963867188, 466.35845947265625]",ARTIS,1.0,,1
3868,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,7,8f200ce6-fe70-4b54-a667-ddf650a38aab,6MB3T,Homo sapiens,"[466.21441650390625, 2.504791021347046, 639.4658813476562, 467.6211242675781]",ARTIS,1.0,,1
3869,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,8,ff76af9a-a569-4a3a-a092-ec2b1319624d,6MB3T,Homo sapiens,"[464.8167419433594, 2.044219970703125, 639.56787109375, 468.723388671875]",ARTIS,1.0,,1
3870,12061,2d27bc25-15ed-4b78-8955-94003ba6929c,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,378b7fc6-4662-499f-9262-1f3916bcd739,9,a32fc0a3-ac5b-42fc-91df-c09b87582fec,6MB3T,Homo sapiens,"[465.8762512207031, 1.7051849365234375, 639.8213500976562, 467.3708801269531]",ARTIS,1.0,,1
3871,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,0,1cb9a918-0602-4237-aa52-66828e73c65a,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3872,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,1,f5e6cc75-b4f2-42cc-8f29-d640dd54a45d,6MB3T,Homo sapiens,"[545.4926147460938, 65.46697998046875, 639.3513793945312, 465.46185302734375]",ARTIS,1.0,,1
3873,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,2,9ae0d7ad-4be9-4942-9fe5-cf56c5375d18,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3874,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,3,fc427734-cbcd-4e83-9cb1-6b62ddd82a3a,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3875,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,4,64632224-bdac-4cd1-bb48-ee87337095e1,6MB3T,Homo sapiens,"[538.2755126953125, 7.8566131591796875, 640.0000610351562, 478.4612731933594]",ARTIS,1.0,,1
3876,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,5,92b86c1d-147a-4cc6-9dfd-983ced933392,6MB3T,Homo sapiens,"[488.6402893066406, 16.302932739257812, 640.0000610351562, 469.32476806640625]",ARTIS,1.0,,1
3877,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,6,80cead1f-c0ed-45ab-8086-2d77da791210,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3878,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,7,90a6d7d6-fc80-4d0c-8d4a-eba7f5a20ec2,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3879,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,8,9bffcc38-ce7c-4a7a-9b80-40bc6a548666,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3880,12078,03ff897a-ed3c-41ea-8b6b-6ddbb7e5e24d,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,c6fc5d07-0d2f-4d63-b500-0fb3a4036a2d,9,1a4651af-6b07-40e4-815f-6719025e5701,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3881,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,0,ae5e70a5-2774-4dbf-ac84-23e0cbe3e0de,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3882,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,1,877ee59a-a5e0-456a-beb3-8adde446d2a9,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3883,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,2,f4b4a06c-e871-4493-b9bc-0e7d3115937a,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3884,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,3,367747d6-28a5-4f68-836a-674c7f7e9962,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3885,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,4,37cf4f40-f899-4092-976c-43cfad67f4d5,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3886,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,5,fc5b4de1-a849-4c93-b736-084f4d4be49a,6MB3T,Homo sapiens,,ARTIS,1.0,,0
3887,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,6,a7ff0fb9-79d7-4d4d-aee1-c7f24e853b52,6MB3T,Homo sapiens,"[0.2921752631664276, 0.176422119140625, 639.7766723632812, 465.46490478515625]",ARTIS,1.0,,1
3888,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,7,fab4499c-08dd-473e-a28f-62a85c8e26fc,6MB3T,Homo sapiens,,ARTIS,1.0,,1
3889,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,8,27a62ffb-875c-4f4c-ab2b-5e887b59ac9c,6MB3T,Homo sapiens,"[0.0, 2.6885528564453125, 640.0000610351562, 466.00836181640625]",ARTIS,1.0,,1
3890,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,9,06ee7219-edf5-4012-ad10-c6b550aa4518,6MB3T,Homo sapiens,"[0.0, 2.2703702449798584, 640.0000610351562, 466.32318115234375]",ARTIS,1.0,,1
3891,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,10,2fff0103-7e0f-4f34-b9e9-54f5c33cf6cc,6MB3T,Homo sapiens,"[0.006500244140625, 2.3973844051361084, 639.4154052734375, 465.580810546875]",ARTIS,1.0,,1
3892,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,11,1930bd09-9438-48e2-8ab0-8b8cc8c3092d,6MB3T,Homo sapiens,"[0.083221435546875, 2.6163787841796875, 638.3734130859375, 465.99468994140625]",ARTIS,1.0,,1
3893,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,12,aa02bbb0-c0db-4b5d-8a5d-581e455db1f0,6MB3T,Homo sapiens,"[0.0, 2.432342290878296, 637.855224609375, 465.2721252441406]",ARTIS,1.0,,1
