,Unnamed: 0.1,Unnamed: 0,observationID,deploymentID,sequenceID,sequence_index,mediaID,taxonID,scientificName,bbox,site,count,countNew,human,humanDetectron,id,score
2827,3395,3770,4a4e7c4a-243b-4387-baf6-cef57a08e793,2da4d3e1-0666-4315-b0ec-3da6b6ff0bfb,1db2561a-d6e5-4133-95c6-71414d4f73b3,13,665a8fd9-6685-424b-98df-5bce6bed6e47,6MB3T,Homo sapiens,,ARTIS,1.0,,1,0,0,0.0
2828,2642,3606,2a38c1f2-fe21-47c4-8bb9-950f42f75039,8af4fb08-9068-4225-80ef-492e5efb645f,618c86b5-3313-40ee-82e6-9dee61c9486a,3,667576b9-bc1f-4a70-9180-eb1fd5884072,6PPYF,Lepus europaeus,"[527.9622802734375, 132.673828125, 630.1905517578125, 239.98451232910156]",ARISE Gardens,1.0,,0,0,0,0.0
2829,2642,3606,2a38c1f2-fe21-47c4-8bb9-950f42f75039,8af4fb08-9068-4225-80ef-492e5efb645f,618c86b5-3313-40ee-82e6-9dee61c9486a,3,667576b9-bc1f-4a70-9180-eb1fd5884072,6PPYF,Lepus europaeus,"[527.9622802734375, 132.673828125, 630.1905517578125, 239.98451232910156]",ARISE Gardens,1.0,,0,0,1,0.0
2830,8799,24034,5708b63f-2e91-438c-b01b-7f518485d71f,e74b25ce-489d-4a6a-8b33-4d312e6bd414,7fa11b9b-2005-490d-9175-3128efa4b1bb,6,667ecf3c-2c5b-4a77-ab37-045cfa12ea31,X733,Coloeus monedula,,ARTIS,1.0,,0,0,0,0.0
2831,8799,24034,5708b63f-2e91-438c-b01b-7f518485d71f,e74b25ce-489d-4a6a-8b33-4d312e6bd414,7fa11b9b-2005-490d-9175-3128efa4b1bb,6,667ecf3c-2c5b-4a77-ab37-045cfa12ea31,X733,Coloeus monedula,,ARTIS,1.0,,0,1,1,0.5554237961769104
2832,4591,22871,044bf6cc-119a-4aae-9b63-640b4d827545,e10aae93-15ee-4445-8a9f-70542cd9185a,98602fce-7629-4adb-8adb-6d88d2005ae2,4,66830f3e-bf49-4cd8-afa1-d34064449523,6MB3T,Homo sapiens,,ARTIS,1.0,,1,1,0,0.94404274225235
2833,6644,14685,b027030a-3c7e-4a7d-b4ce-02b9974d3cf2,95dd2338-89ff-4ec5-9bdf-d59fa22e0ff2,b904e391-d3eb-4539-b929-72938e69edf5,0,6692d007-dd92-4b99-bdb9-ffbaf70cc5e5,4RM67,Rattus norvegicus,"[504.50396728515625, 144.360595703125, 633.0144653320312, 203.9695281982422]",ARTIS,1.0,,0,0,0,0.0
2834,7470,3202,08ec7349-c6de-4191-8b53-b9bbc0e8de94,26f17a3f-82cd-489c-a151-188669cd0457,38ce28cc-f58e-4b29-9e85-fa31b915ef39,2,66943127-7c89-453e-866c-af06f61e02e7,485KR,Nycticorax nycticorax,"[154.13328552246094, 9.699110984802246, 582.3741455078125, 441.94769287109375]",ARTIS,1.0,,0,0,0,0.0
2835,8570,10244,74ed71ad-a7f7-4106-8a35-800b0c663acb,7430a522-a42e-4b9b-a547-9a09602e0e50,81bfa023-d974-40e0-98a9-9014e434fc5f,7,669a3552-6517-4f95-847e-56a8e8046074,GCHS,Ardea cinerea,"[225.5234375, 0.101654052734375, 544.1875, 362.884033203125]",ARTIS,1.0,,0,0,0,0.0
2836,1339,4185,697c777e-fe5e-4807-ba3e-0b682afbe7ab,8bb2e252-e85f-4e9e-be89-d85c8977ec01,0ddb7a45-f289-40aa-87f1-6668bc202a6f,1,66ea21c6-9075-4a34-b764-1a94f56d2253,,,,ARISE Gardens,1.0,,0,0,0,0.0
2837,8394,926,27e1a6d4-8155-433e-80df-888a16966a5e,0b247c89-fcb1-4796-ba24-69763a40210d,de9369b0-23c0-492a-a545-f4aa0d057243,1,67020e8e-b2cc-4a9d-b70e-1e2e60a639b6,4RM67,Rattus norvegicus,"[506.2146301269531, 211.2923583984375, 639.5750732421875, 288.6324462890625]",ARTIS,1.0,,0,0,0,0.0
2838,2777,2772,136ebf6d-35c2-4612-bcf6-72d7752fb5fb,71d76835-95e2-45d2-a3eb-6f5b45058f17,e817db4a-ce8f-4467-92e9-3bee2b21a94a,1,67089e5c-781c-4e1c-bb97-56eb57378ab0,7CYVX,Turdus merula,"[311.95355224609375, 237.32125854492188, 418.775390625, 322.9920959472656]",ARISE Gardens,1.0,,0,0,0,0.0
2839,3651,8191,0ccfe5cc-85e7-46cb-90eb-9e94b0993a9a,617968ce-3a0f-4df3-94b4-62bbecf2d951,a65a9489-7b9d-49ad-9d21-0733fc732b0e,29,672831dd-5603-4cfc-a842-88d80f152675,6MB3T,Homo sapiens,"[39.887996673583984, 2.6521759033203125, 633.7786865234375, 470.841552734375]",ARTIS,1.0,,1,1,0,0.9834015369415284
2840,3651,8191,0ccfe5cc-85e7-46cb-90eb-9e94b0993a9a,617968ce-3a0f-4df3-94b4-62bbecf2d951,a65a9489-7b9d-49ad-9d21-0733fc732b0e,29,672831dd-5603-4cfc-a842-88d80f152675,6MB3T,Homo sapiens,"[39.887996673583984, 2.6521759033203125, 633.7786865234375, 470.841552734375]",ARTIS,1.0,,1,1,1,0.9002732038497925
2841,3651,8191,0ccfe5cc-85e7-46cb-90eb-9e94b0993a9a,617968ce-3a0f-4df3-94b4-62bbecf2d951,a65a9489-7b9d-49ad-9d21-0733fc732b0e,29,672831dd-5603-4cfc-a842-88d80f152675,6MB3T,Homo sapiens,"[39.887996673583984, 2.6521759033203125, 633.7786865234375, 470.841552734375]",ARTIS,1.0,,1,1,2,0.9002732038497925
2842,4507,20974,5436b227-522b-4134-a0d0-a39e4180d338,d4a388db-0adb-4b03-bf0a-be50db73eabc,719f2dac-5c93-478c-b21b-c05d07ef91a3,0,672aba4e-da91-4282-8e91-4deaf4a4cb3f,6MB3T,Homo sapiens,"[407.3341979980469, 15.343948364257812, 479.6084289550781, 158.57754516601562]",ARTIS,1.0,,1,1,0,0.9861301779747008
2843,6116,2639,4a4b7ad5-f8f8-47d6-8e29-2dd9f69f3f5f,1c453a9f-5ce1-4728-9f5c-665d3bc1b761,03d1470a-efd3-4e3a-8dc6-d6dde32382a2,0,6733082a-6f30-4791-9dba-630b775ca0e2,,,,ARTIS,1.0,,0,1,0,0.5820775032043457
2844,3499,5081,99c220d1-41fa-41d4-bea0-a2a2c3c004d8,4999226b-e06e-414b-999c-1b4f71eaa12b,3e17cde9-1c39-45d8-84ba-6a4888f3df83,2,6733c1cc-bc6d-4a44-a763-8bb63db4928e,6MB3T,Homo sapiens,,ARTIS,1.0,,1,1,0,0.949553370475769
2845,2791,1043,e25bba52-8e9d-4603-9489-f5b217b7f6b5,528f6128-9dea-450d-929c-f041c51bf525,60ff71cc-a400-4d3b-b3fa-3dce1a50c023,0,673eb1a1-111d-4fad-8d15-0d5ccd31845e,3DXV3,Felis catus,,ARISE Gardens,1.0,,0,0,0,0.0
2846,4679,24561,2f222cd3-255a-4ec2-9e79-7fd2a9a5ccb5,ef7fa094-11da-496f-bab5-02f465ba6d23,4d2366d2-7bf2-447c-a501-7c284942bdee,2,6741a703-a3a8-49ce-a876-15406df2a060,6MB3T,Homo sapiens,"[0.0, 0.0, 640.0000610351562, 392.47369384765625]",ARTIS,1.0,,1,1,0,0.9828553199768066
2847,4679,24561,2f222cd3-255a-4ec2-9e79-7fd2a9a5ccb5,ef7fa094-11da-496f-bab5-02f465ba6d23,4d2366d2-7bf2-447c-a501-7c284942bdee,2,6741a703-a3a8-49ce-a876-15406df2a060,6MB3T,Homo sapiens,"[0.0, 0.0, 640.0000610351562, 392.47369384765625]",ARTIS,1.0,,1,1,1,0.860170841217041
2848,4679,24561,2f222cd3-255a-4ec2-9e79-7fd2a9a5ccb5,ef7fa094-11da-496f-bab5-02f465ba6d23,4d2366d2-7bf2-447c-a501-7c284942bdee,2,6741a703-a3a8-49ce-a876-15406df2a060,6MB3T,Homo sapiens,"[0.0, 0.0, 640.0000610351562, 392.47369384765625]",ARTIS,1.0,,1,1,2,0.5675346255302429
2849,4679,24561,2f222cd3-255a-4ec2-9e79-7fd2a9a5ccb5,ef7fa094-11da-496f-bab5-02f465ba6d23,4d2366d2-7bf2-447c-a501-7c284942bdee,2,6741a703-a3a8-49ce-a876-15406df2a060,6MB3T,Homo sapiens,"[0.0, 0.0, 640.0000610351562, 392.47369384765625]",ARTIS,1.0,,1,1,3,0.5181664824485779
2850,3614,8092,c142b2af-cd71-4f78-b11a-9cd0582f6a2e,617968ce-3a0f-4df3-94b4-62bbecf2d951,ca022d6f-b8f3-4308-988e-469a44678411,17,674af26b-2fda-4551-8c06-b461608da4d0,6MB3T,Homo sapiens,"[0.0, 1.96221923828125, 640.0000610351562, 449.2901306152344]",ARTIS,1.0,,1,1,0,0.5903720259666443
2851,5373,4391,5ddeb07b-2454-4f71-8756-bd92164c8c38,37300a65-782b-4a1e-aea8-ba0340e8ec68,4059853f-951f-40db-a85d-542176440291,1,67573baf-0c2d-4ca4-af3e-3dacc4d26202,,,,ARTIS,1.0,,0,0,0,0.0
2852,506,642,2ea4693f-e544-4e47-892b-d37b4796d904,2ae8868e-233d-4044-a314-a26ac2dea704,903f63bb-4bb8-4d7f-aca1-3c3da627b156,3,67597105-d8b9-4bd1-8254-bcfbe259039b,6MB3T,Homo sapiens,"[490.9890441894531, 91.88528442382812, 540.8179321289062, 215.39425659179688]",ARISE Gardens,1.0,,1,1,0,0.997980773448944
2853,506,642,2ea4693f-e544-4e47-892b-d37b4796d904,2ae8868e-233d-4044-a314-a26ac2dea704,903f63bb-4bb8-4d7f-aca1-3c3da627b156,3,67597105-d8b9-4bd1-8254-bcfbe259039b,6MB3T,Homo sapiens,"[490.9890441894531, 91.88528442382812, 540.8179321289062, 215.39425659179688]",ARISE Gardens,1.0,,1,1,1,0.997980773448944
2854,2156,862,f73cfe3d-eda2-41ef-9c78-97106c245388,4c9f6ec8-2d3b-40de-82ad-d5e9979f5147,4a4629fe-866c-4b68-9b07-eff128f52320,2,6759dce6-da03-4053-ad5f-ca3919509c91,79Y2K,Sciurus vulgaris,"[258.5380859375, 189.8896484375, 390.24078369140625, 254.65725708007812]",ARISE Gardens,1.0,,0,0,0,0.0
2855,5372,4391,5ddeb07b-2454-4f71-8756-bd92164c8c38,37300a65-782b-4a1e-aea8-ba0340e8ec68,4059853f-951f-40db-a85d-542176440291,0,67667fe3-dcb0-4d97-a867-f490ec66f0be,,,,ARTIS,1.0,,0,0,0,0.0
2856,6775,24286,afc6711d-6e52-4916-a219-dc3bf45200b8,ea4240a0-bce8-4625-a25e-40f78443038c,035609bd-d77c-419c-a427-e109af4acb8f,0,6771e5ea-9d07-441f-96fb-5a42abe80ade,4RM67,Rattus norvegicus,"[0.3292884826660156, 258.04241943359375, 94.08624267578125, 473.3326416015625]",ARTIS,1.0,,0,1,0,0.8133941888809204
2857,6775,24286,afc6711d-6e52-4916-a219-dc3bf45200b8,ea4240a0-bce8-4625-a25e-40f78443038c,035609bd-d77c-419c-a427-e109af4acb8f,0,6771e5ea-9d07-441f-96fb-5a42abe80ade,4RM67,Rattus norvegicus,"[0.3292884826660156, 258.04241943359375, 94.08624267578125, 473.3326416015625]",ARTIS,1.0,,0,1,1,0.7646077275276184
2858,7169,23874,8ad8cee1-c61d-4c53-a342-eb1e514b38e8,e74b25ce-489d-4a6a-8b33-4d312e6bd414,30313367-17c4-49c4-b6bd-b3cef12d1ac0,46,6786c011-4c2b-43df-995d-eb553d7164b1,C5KM,Alopochen aegyptiaca,,ARTIS,4.0,,0,0,0,0.0
2859,8457,1380,750f1d46-ab5d-4d34-8b6a-df40117b37d7,0d9d7068-a1ff-4919-b760-570fe9359c98,0dc72300-c068-4d6d-85ae-377382b868a5,9,679e30c6-11e7-4379-a64e-83b50e8aac6b,59PMR,Turdus philomelos,"[443.9957275390625, 147.84475708007812, 532.1109619140625, 222.57058715820312]",ARTIS,1.0,,0,0,0,0.0
2860,4223,18122,a4cca7f8-8d51-419b-bcba-d57cdc35f0a1,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,f4f59100-4202-439b-924a-a1129235d830,2,67a1c140-dd5d-42b9-8dd9-6f495bbf3252,6MB3T,Homo sapiens,"[377.01031494140625, 0.760284423828125, 640.0000610351562, 463.600830078125]",ARTIS,1.0,,1,1,0,0.835829496383667
2861,4223,18122,a4cca7f8-8d51-419b-bcba-d57cdc35f0a1,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,f4f59100-4202-439b-924a-a1129235d830,2,67a1c140-dd5d-42b9-8dd9-6f495bbf3252,6MB3T,Homo sapiens,"[377.01031494140625, 0.760284423828125, 640.0000610351562, 463.600830078125]",ARTIS,1.0,,1,1,1,0.6347545981407166
2862,8934,23098,45d77351-fa07-49b4-9ce7-a9b9e624de74,e58c9c9d-8c1a-443c-8921-9a8018b753ea,ea5e50cf-e388-457a-8f69-bb0d6adcbe82,1,67b2da6c-bf46-4170-a549-bcc22ae19525,4HPXM,Pica pica,,ARTIS,1.0,,0,0,0,0.0
2863,8934,23098,45d77351-fa07-49b4-9ce7-a9b9e624de74,e58c9c9d-8c1a-443c-8921-9a8018b753ea,ea5e50cf-e388-457a-8f69-bb0d6adcbe82,1,67b2da6c-bf46-4170-a549-bcc22ae19525,4HPXM,Pica pica,,ARTIS,1.0,,0,1,1,0.5153485536575317
2864,390,570,203d09be-9c44-4241-a884-531d1ef590c7,300370cf-b2d0-4592-aef4-1a503d281ba5,0fd774f5-924b-47b8-9c44-553b5aab90e8,4,67b45f75-2aa6-419d-83dc-c55794ced246,74ZBP,Oryctolagus cuniculus,"[56.15631866455078, 143.478515625, 193.85382080078125, 337.6737060546875]",Amsterdamse Waterleidingduinen,1.0,,0,0,0,0.0
2865,5555,15731,76de4ab4-55c0-4e21-96bf-4ab7ec796c9e,a22618b1-16ef-4140-a0d6-504c7e7962c6,1c84e274-a06a-4d9d-ac53-57245133aa6a,0,67b609a1-1bd8-4b8f-8b31-4252662984fa,,,,ARTIS,1.0,,0,1,0,0.9134657382965088
2866,6887,23973,de04f746-ee6f-497e-993e-2d9656625a36,e74b25ce-489d-4a6a-8b33-4d312e6bd414,31d02e56-1dff-4e78-94e1-d229d9a3c645,1,67cdf212-56ce-4213-8bf6-a6d6aa089296,X733,Coloeus monedula,,ARTIS,1.0,,0,0,0,0.0
2867,6710,10819,335716e3-e4fe-4717-aa78-d8a6f6fc09c2,7f099860-14c6-40ef-ba6b-d21c22275dd7,77ffcb38-b610-4c3c-a278-f291a85b294e,1,67d7b703-d4f1-4f75-bf00-996d72a01e15,YNHJ,Corvus corone,"[252.3043212890625, 64.07839965820312, 638.5955810546875, 351.50494384765625]",ARTIS,1.0,,0,0,0,0.0
2868,6662,22821,656859e2-fa13-44a0-a7e0-4ccae79787fb,e0a11645-4875-40ff-a4bb-f272792a6083,cbe4cd92-8d92-4803-b221-4a1c235b0479,3,67e02cb5-3d0b-4d99-821a-c0e7d54e9a1c,DGP6,Anas platyrhynchos,"[113.27944946289062, 182.3345947265625, 449.9812316894531, 317.9095153808594]",ARTIS,1.0,,0,0,0,0.0
2869,3688,8721,c7c08ca7-62f0-4c1c-85cd-caeea16595e7,676aaf52-d1e1-4f24-ac91-d701af96a357,99065da8-7cad-4f8f-a65f-032b82401508,1,6800f407-4d75-46e6-986e-8fb51749202e,6MB3T,Homo sapiens,,ARTIS,1.0,,0,0,0,0.0
2870,3450,4341,78c31290-4ae0-407d-b1f5-34aea3d3788b,37300a65-782b-4a1e-aea8-ba0340e8ec68,d8e2cc19-2510-4064-ba34-a2a16178c9a7,3,68048020-05d9-44b5-9845-678177da6506,6MB3T,Homo sapiens,"[0.29734036326408386, 4.441482067108154, 90.3117904663086, 428.26068115234375]",ARTIS,1.0,,1,0,0,0.0
2871,1997,2277,e1e7ac64-d9e7-429e-bea2-5ab92ad2146c,6c53bc2c-ccab-42de-b023-d226efee50b3,16b962bd-30bb-4562-8ab8-b2cb39c9bcef,3,68058ec9-7d63-4e3a-83c6-843d2df034c1,4HPXM,Pica pica,"[258.3336181640625, 175.46075439453125, 636.3983154296875, 452.20916748046875]",ARISE Gardens,1.0,,0,0,0,0.0
2872,8721,9353,749667ed-dd59-4a77-9db7-d8a5474a9e37,6d4cfbbd-00a2-4a08-b4eb-8752758aa367,71469e28-d7df-4f26-b5b2-983f8482bb64,3,68269dd6-f206-4d3b-b37f-e8bd23dd3737,3F6VX,Gallinula chloropus,"[123.14785766601562, 114.97886657714844, 450.1517028808594, 379.91033935546875]",ARTIS,1.0,,0,0,0,0.0
2873,569,722,d7b3773b-676d-4074-bb96-a11092b16905,2ae8868e-233d-4044-a314-a26ac2dea704,3945a293-9be9-4bcb-a339-2ff68d1863ef,1,68288381-20ab-4eca-b074-ff43ede401cf,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,1,1,0,0.9227043390274048
2874,569,722,d7b3773b-676d-4074-bb96-a11092b16905,2ae8868e-233d-4044-a314-a26ac2dea704,3945a293-9be9-4bcb-a339-2ff68d1863ef,1,68288381-20ab-4eca-b074-ff43ede401cf,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,1,1,1,0.5167598128318787
2875,3904,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,23,682d6bc1-c70d-4fb9-90df-2acc687b9b7d,6MB3T,Homo sapiens,"[0.0, 2.6736602783203125, 640.0000610351562, 464.58941650390625]",ARTIS,1.0,,1,0,0,0.0
2876,3904,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,23,682d6bc1-c70d-4fb9-90df-2acc687b9b7d,6MB3T,Homo sapiens,"[0.0, 2.6736602783203125, 640.0000610351562, 464.58941650390625]",ARTIS,1.0,,1,1,1,0.8436729311943054
2877,3904,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,23,682d6bc1-c70d-4fb9-90df-2acc687b9b7d,6MB3T,Homo sapiens,"[0.0, 2.6736602783203125, 640.0000610351562, 464.58941650390625]",ARTIS,1.0,,1,1,2,0.8332168459892273
2878,3904,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,23,682d6bc1-c70d-4fb9-90df-2acc687b9b7d,6MB3T,Homo sapiens,"[0.0, 2.6736602783203125, 640.0000610351562, 464.58941650390625]",ARTIS,1.0,,1,1,3,0.7695953249931335
2879,3904,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,23,682d6bc1-c70d-4fb9-90df-2acc687b9b7d,6MB3T,Homo sapiens,"[0.0, 2.6736602783203125, 640.0000610351562, 464.58941650390625]",ARTIS,1.0,,1,1,4,0.7695953249931335
2880,3904,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,23,682d6bc1-c70d-4fb9-90df-2acc687b9b7d,6MB3T,Homo sapiens,"[0.0, 2.6736602783203125, 640.0000610351562, 464.58941650390625]",ARTIS,1.0,,1,1,5,0.5191782116889954
2881,3155,2692,da9ac158-ec39-4459-9090-5bf02ae4862a,1c453a9f-5ce1-4728-9f5c-665d3bc1b761,40e51896-e1c7-49b2-8296-0ce1e01c9070,3,682e2e5e-2bae-414b-9165-1e719439c64e,6MB3T,Homo sapiens,"[258.826416015625, 0.8353042602539062, 497.7244873046875, 223.1864013671875]",ARTIS,2.0,,1,0,0,0.0
2882,3155,2692,da9ac158-ec39-4459-9090-5bf02ae4862a,1c453a9f-5ce1-4728-9f5c-665d3bc1b761,40e51896-e1c7-49b2-8296-0ce1e01c9070,3,682e2e5e-2bae-414b-9165-1e719439c64e,6MB3T,Homo sapiens,"[258.826416015625, 0.8353042602539062, 497.7244873046875, 223.1864013671875]",ARTIS,2.0,,1,1,1,0.7113493084907532
2883,4056,13933,ce1be3b0-bceb-4a4a-82dd-8e1d6c655bb0,932e37bd-0f40-4de1-b1d6-61b3e8cf105d,e85e5ed8-6c46-4ec0-b23a-bd8204d841f3,15,684011dd-7e49-4971-8ee3-c54f66ea941f,6MB3T,Homo sapiens,"[30.795204162597656, 2.6519622802734375, 266.3449401855469, 476.9743957519531]",ARTIS,1.0,,1,1,0,0.994737446308136
2884,4056,13933,ce1be3b0-bceb-4a4a-82dd-8e1d6c655bb0,932e37bd-0f40-4de1-b1d6-61b3e8cf105d,e85e5ed8-6c46-4ec0-b23a-bd8204d841f3,15,684011dd-7e49-4971-8ee3-c54f66ea941f,6MB3T,Homo sapiens,"[30.795204162597656, 2.6519622802734375, 266.3449401855469, 476.9743957519531]",ARTIS,1.0,,1,1,1,0.7154739499092102
2885,3774,9962,c02afc7a-bb2c-4baf-be3c-5076c724c24b,7430a522-a42e-4b9b-a547-9a09602e0e50,b08e0e5a-d19a-43e4-b497-dc25265c869c,7,684c381a-b249-40be-9767-4591b31a3532,6MB3T,Homo sapiens,,ARTIS,1.0,,1,1,0,0.8739966750144958
2886,3774,9962,c02afc7a-bb2c-4baf-be3c-5076c724c24b,7430a522-a42e-4b9b-a547-9a09602e0e50,b08e0e5a-d19a-43e4-b497-dc25265c869c,7,684c381a-b249-40be-9767-4591b31a3532,6MB3T,Homo sapiens,,ARTIS,1.0,,1,1,1,0.8739966750144958
2887,3600,8092,c142b2af-cd71-4f78-b11a-9cd0582f6a2e,617968ce-3a0f-4df3-94b4-62bbecf2d951,ca022d6f-b8f3-4308-988e-469a44678411,3,684fcaf8-2b8a-47b2-8f02-92233625674e,6MB3T,Homo sapiens,"[0.5501098036766052, 3.1222686767578125, 633.5291748046875, 448.75457763671875]",ARTIS,1.0,,1,1,0,0.8311476707458496
2888,2862,752,a3eabea5-75d6-4519-a71c-d389d65a7c34,3a8f1842-70b9-4226-a71c-b0a38b1c4e00,aeeb8f96-e76b-4df7-b80d-aa02dbf7a567,1,688dc809-267a-4c9d-81c8-fed9982ac670,3B2C2,Erinaceus europaeus,"[277.89361572265625, 262.5087890625, 387.5313415527344, 344.515625]",ARISE Gardens,1.0,,0,0,0,0.0
2889,5839,16418,9bfbeeee-f61a-4e72-948f-94dce3b3c88c,a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,73a9a508-8301-4988-b082-5af8a2bd7b6e,0,68959437-aa3d-45d3-938d-45d48ce5efab,,,,ARTIS,1.0,,0,1,0,0.9638550877571106
2890,5839,16418,9bfbeeee-f61a-4e72-948f-94dce3b3c88c,a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,73a9a508-8301-4988-b082-5af8a2bd7b6e,0,68959437-aa3d-45d3-938d-45d48ce5efab,,,,ARTIS,1.0,,0,1,1,0.5045043230056763
2891,2088,2918,205af17b-a76d-4f0e-b685-2ed41a20df91,71d76835-95e2-45d2-a3eb-6f5b45058f17,0e596991-8f0a-4dd3-b16f-842de2d80e10,9,689ab5e1-3725-4c2c-8380-69296ed54ab1,7CYVX,Turdus merula,"[11.138740539550781, 218.76828002929688, 79.59175872802734, 309.7017517089844]",ARISE Gardens,1.0,,0,0,0,0.0
2892,9241,8851,92cf1195-2f01-4dd1-b6f5-27d207a690a1,6a615458-2cf6-4a7c-8331-1f71ee649532,9a6f8fd5-e67f-406d-a8a3-025971c08865,3,68a2d211-a8b0-46a4-9c54-679e436719ab,4HPXM,Pica pica,"[0.0, 25.965370178222656, 217.73672485351562, 231.54840087890625]",ARTIS,1.0,,0,0,0,0.0
2893,9241,8851,92cf1195-2f01-4dd1-b6f5-27d207a690a1,6a615458-2cf6-4a7c-8331-1f71ee649532,9a6f8fd5-e67f-406d-a8a3-025971c08865,3,68a2d211-a8b0-46a4-9c54-679e436719ab,4HPXM,Pica pica,"[0.0, 25.965370178222656, 217.73672485351562, 231.54840087890625]",ARTIS,1.0,,0,0,1,0.0
2894,9241,8851,92cf1195-2f01-4dd1-b6f5-27d207a690a1,6a615458-2cf6-4a7c-8331-1f71ee649532,9a6f8fd5-e67f-406d-a8a3-025971c08865,3,68a2d211-a8b0-46a4-9c54-679e436719ab,4HPXM,Pica pica,"[0.0, 25.965370178222656, 217.73672485351562, 231.54840087890625]",ARTIS,1.0,,0,1,2,0.5813649296760559
2895,8544,4338,0841426b-fc68-4c13-829e-880cbd8087ac,37300a65-782b-4a1e-aea8-ba0340e8ec68,b2427863-85ce-49e5-82c6-c48176dfaea3,6,68ae87df-64e7-4c0c-a5f7-d2defaebfc86,485KR,Nycticorax nycticorax,"[279.7758483886719, 163.1024932861328, 459.27825927734375, 344.76092529296875]",ARTIS,2.0,,0,0,0,0.0
2896,8544,4338,0841426b-fc68-4c13-829e-880cbd8087ac,37300a65-782b-4a1e-aea8-ba0340e8ec68,b2427863-85ce-49e5-82c6-c48176dfaea3,6,68ae87df-64e7-4c0c-a5f7-d2defaebfc86,485KR,Nycticorax nycticorax,"[279.7758483886719, 163.1024932861328, 459.27825927734375, 344.76092529296875]",ARTIS,2.0,,0,0,1,0.0
2897,8544,4338,0841426b-fc68-4c13-829e-880cbd8087ac,37300a65-782b-4a1e-aea8-ba0340e8ec68,b2427863-85ce-49e5-82c6-c48176dfaea3,6,68ae87df-64e7-4c0c-a5f7-d2defaebfc86,485KR,Nycticorax nycticorax,"[279.7758483886719, 163.1024932861328, 459.27825927734375, 344.76092529296875]",ARTIS,2.0,,0,1,2,0.742138147354126
2898,8544,4338,0841426b-fc68-4c13-829e-880cbd8087ac,37300a65-782b-4a1e-aea8-ba0340e8ec68,b2427863-85ce-49e5-82c6-c48176dfaea3,6,68ae87df-64e7-4c0c-a5f7-d2defaebfc86,485KR,Nycticorax nycticorax,"[279.7758483886719, 163.1024932861328, 459.27825927734375, 344.76092529296875]",ARTIS,2.0,,0,1,3,0.742138147354126
2899,1971,4146,b5da941e-7d49-49a1-a2f2-56037c89fe21,8bb2e252-e85f-4e9e-be89-d85c8977ec01,b2fcd0a5-e694-426b-9625-a9d6bf724439,2,68b4f997-ed00-4792-84b0-30dec9292209,6PPYF,Lepus europaeus,"[293.0545654296875, 143.56201171875, 433.12353515625, 244.32247924804688]",ARISE Gardens,1.0,,0,0,0,0.0
2900,7755,624,cd9abf05-9c83-4459-a60d-6c643be1f90b,0b247c89-fcb1-4796-ba24-69763a40210d,1a669438-e6e8-4fae-a539-80d17ec99930,2,68b711dd-24b5-4fb5-816a-0db71d44d99a,485KR,Nycticorax nycticorax,"[222.7516326904297, 74.33546447753906, 596.6273193359375, 374.09912109375]",ARTIS,1.0,,0,0,0,0.0
2901,7755,624,cd9abf05-9c83-4459-a60d-6c643be1f90b,0b247c89-fcb1-4796-ba24-69763a40210d,1a669438-e6e8-4fae-a539-80d17ec99930,2,68b711dd-24b5-4fb5-816a-0db71d44d99a,485KR,Nycticorax nycticorax,"[222.7516326904297, 74.33546447753906, 596.6273193359375, 374.09912109375]",ARTIS,1.0,,0,0,1,0.0
2902,2557,1355,9ae67a20-df7a-414b-a1ac-06373b69f73f,5bbacd82-5df7-4e8c-b6fd-aa0db0819118,6fb58d1c-1dc2-47b1-9456-6a867a3569a8,3,68b9d301-62f1-4c6a-936a-02eb63ad9179,7CYVX,Turdus merula,"[140.19541931152344, 220.59332275390625, 241.88906860351562, 295.354248046875]",ARISE Gardens,1.0,,0,0,0,0.0
